Task ID,Task Link,Task Type,Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Subtasks IDs,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text,Home Location ID,Home Location,Other Location IDs,Other Locations
wdy2xgwp5j,https://app.clickup.com/t/wdy2xgwp5j,"Task","Create separate Table of Contents, List of Figures, and List of Tables","",to do,1784737470429,"7/22/2026, 12:24:30 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Kenn Pickavance]","[]",2,"Front Matter and Final Formatting","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005994","Senior Design > Final Report > Front Matter and Final Formatting","",""
wdy2xgwp5m,https://app.clickup.com/t/wdy2xgwp5m,"Task","Fix report margins and spacing","Use a 1.5-inch left margin, 1-inch top/right/bottom margins, single spacing, justified paragraphs, and approved fonts.",to do,1784737474839,"7/22/2026, 12:24:34 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Teesitin]","[]",1,"Front Matter and Final Formatting","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005994","Senior Design > Final Report > Front Matter and Final Formatting","",""
wdy2xgwp5q,https://app.clickup.com/t/wdy2xgwp5q,"Task","Repeat table headers across pages","",to do,1784737477177,"7/22/2026, 12:24:37 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Kenn Pickavance]","[]",3,"Front Matter and Final Formatting","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005994","Senior Design > Final Report > Front Matter and Final Formatting","",""
wdy2xgwp5r,https://app.clickup.com/t/wdy2xgwp5r,"Task","Final consistency and writing-style review","Make the report appear to have one consistent authorial voice without changing technical meaning.",to do,1784737479542,"7/22/2026, 12:24:39 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Teesitin]","[]",1,"Front Matter and Final Formatting","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005994","Senior Design > Final Report > Front Matter and Final Formatting","",""
wdy2xgwp5t,https://app.clickup.com/t/wdy2xgwp5t,"Task","Final PDF and page-count audit","Verify 120 countable pages, 30 pages per member, page numbers, TOC links, captions, references, appendices, margins, and final PDF integrity.",to do,1784737481604,"7/22/2026, 12:24:41 PM EDT",1785232800000,"7/28/2026, 6:00:00 AM EDT",,"",null,"","[]","[Kenn Pickavance,Teesitin]","[]",1,"Front Matter and Final Formatting","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005994","Senior Design > Final Report > Front Matter and Final Formatting","",""
wdy2xgwp5n,https://app.clickup.com/t/wdy2xgwp5n,"Task","Repair all figure and table numbering","",to do,1784737475033,"7/22/2026, 12:24:35 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Kenn Pickavance,Nick Koteff]","[]",2,"Front Matter and Final Formatting","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005994","Senior Design > Final Report > Front Matter and Final Formatting","",""
wdy2xgwp5p,https://app.clickup.com/t/wdy2xgwp5p,"Task","Introduce every figure and table before it appears","",to do,1784737476163,"7/22/2026, 12:24:36 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Kenn Pickavance,Teesitin,Anthony F,Nick Koteff]","[]",2,"Front Matter and Final Formatting","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005994","Senior Design > Final Report > Front Matter and Final Formatting","",""
wdy2xgwp5v,https://app.clickup.com/t/wdy2xgwp5v,"Task","Clean and format reference list","",to do,1784737484628,"7/22/2026, 12:24:44 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Kenn Pickavance]","[]",2,"Appendices and References","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005995","Senior Design > Final Report > Appendices and References","",""
wdy2xgwp5u,https://app.clickup.com/t/wdy2xgwp5u,"Task","Fix and expand in-text citations","Cite datasheet values, component comparisons, product information, power claims, standards, technical assertions, figures, and tables where they appear.",to do,1784737484807,"7/22/2026, 12:24:44 PM EDT",1785052800000,"7/26/2026, 4:00:00 AM EDT",,"",null,"","[]","[Nick Koteff,Anthony F,Teesitin,Kenn Pickavance]","[]",1,"Appendices and References","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005995","Senior Design > Final Report > Appendices and References","",""
wdy2xgwp5w,https://app.clickup.com/t/wdy2xgwp5w,"Task","Collect copyright permissions","Include actual permission emails, letters, or explicit permission citations. Remove material if permission cannot be obtained.",to do,1784737486314,"7/22/2026, 12:24:46 PM EDT",1785052800000,"7/26/2026, 4:00:00 AM EDT",,"",null,"","[]","[Kenn Pickavance]","[]",1,"Appendices and References","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005995","Senior Design > Final Report > Appendices and References","",""
wdy2xgwp5x,https://app.clickup.com/t/wdy2xgwp5x,"Task","Prepare datasheet appendix","Include only necessary pages or excerpts and avoid full datasheet dumps.",to do,1784737487971,"7/22/2026, 12:24:47 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Anthony F]","[]",3,"Appendices and References","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005995","Senior Design > Final Report > Appendices and References","",""
wdy2xgwp5y,https://app.clickup.com/t/wdy2xgwp5y,"Task","Prepare software-code appendix","Place firmware, app code, test scripts, and debug material outside the main body.",to do,1784737489379,"7/22/2026, 12:24:49 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Teesitin]","[]",3,"Appendices and References","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005995","Senior Design > Final Report > Appendices and References","",""
wdy2xgwp5z,https://app.clickup.com/t/wdy2xgwp5z,"Task","Prepare AI prompts and outcomes appendix","Include team member, date, tool/model, full prompt, output, use, corrections, and validation.",to do,1784737491215,"7/22/2026, 12:24:51 PM EDT",1785052800000,"7/26/2026, 4:00:00 AM EDT",,"",null,"","[]","[Teesitin]","[]",2,"Appendices and References","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005995","Senior Design > Final Report > Appendices and References","",""
wdy2xgwp60,https://app.clickup.com/t/wdy2xgwp60,"Task","Prepare extra test-data and drawing appendix","Include full CAD drawings, PCB screenshots, oscilloscope captures, test logs, app screenshots, and debug screenshots that do not belong in the main body.",to do,1784737493604,"7/22/2026, 12:24:53 PM EDT",1785139200000,"7/27/2026, 4:00:00 AM EDT",,"",null,"","[]","[Teesitin,Anthony F,Nick Koteff]","[]",3,"Appendices and References","[""Final Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000005995","Senior Design > Final Report > Appendices and References","",""
wdy2xguhqp,https://app.clickup.com/t/wdy2xguhqp,"Task","1.6 - Design Requirements","Explain requirements: phototransistors detect laser not ambient light, LEDs show hit quickly and accurately, MCU processes arrays and cycles modes, runs on rechargeable battery, wireless app connection.",Closed,1782238542472,"6/23/2026, 2:15:42 PM EDT",,"",,"",null,"","[]","[Teesitin]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xgvn0w,https://app.clickup.com/t/wdy2xgvn0w,"Task","Add short training-system paragraph","Add a short paragraph explaining that PrecisionShot is a complete training system, not only a laser target.\n\nDone when: Chapter 1 mentions shot detection, feedback, app history, and analytics as part of the full system.",done,1783270044488,"7/5/2026, 12:47:24 PM EDT",,"",,"",null,"","[]","[Teesitin]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xguhm2,https://app.clickup.com/t/wdy2xguhm2,"Task","1.5 - Features and Functionalities","Explain app, shot tracking, real-time feedback, LCD, modes, stats, wireless use, and training flow.",done,1782237352687,"6/23/2026, 1:55:52 PM EDT",,"",,"",null,"","[]","[Teesitin]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xgvn0x,https://app.clickup.com/t/wdy2xgvn0x,"Task","Check existing product citations","Check that LaserLyte and Mantis product claims have references in Appendix A.\n\nDone when: Existing product claims in Section 1.2 have matching references.",Open,1783270046450,"7/5/2026, 12:47:26 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xgvn0u,https://app.clickup.com/t/wdy2xgvn0u,"Task","Fix typo in goals table","Fix the typo ""target does and settings"" in the stretch goals row.\n\nDone when: The goals table has no obvious typo in that row.",Open,1783270040309,"7/5/2026, 12:47:20 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xgvn0v,https://app.clickup.com/t/wdy2xgvn0v,"Task","Review shot angle tracking goal","Make sure shot angle tracking is listed as an advanced or stretch feature, not a required first-prototype feature.\n\nDone when: The goal table clearly shows shot angle tracking is not required for the core prototype.",Open,1783270042171,"7/5/2026, 12:47:22 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xgvn0r,https://app.clickup.com/t/wdy2xgvn0r,"Task","Fix grammar in Section 1.1","Review Section 1.1 and correct grammar issues without changing the meaning.\n\nDone when: Section 1.1 reads clearly and professionally.",Open,1783270037753,"7/5/2026, 12:47:17 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xgvn0q,https://app.clickup.com/t/wdy2xgvn0q,"Task","Fix first paragraph wording in Section 1.1","Replace the phrase ""training with them has been detrimental"" with ""training with them has been essential"" or similar professional wording.\n\nDone when: Section 1.1 no longer uses the word ""detrimental"" incorrectly.",Open,1783270036699,"7/5/2026, 12:47:16 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xgvn0t,https://app.clickup.com/t/wdy2xgvn0t,"Task","Fix grammar in Section 1.2","Review Section 1.2 and correct grammar issues in the existing products discussion.\n\nDone when: Section 1.2 reads clearly and professionally.",Open,1783270038775,"7/5/2026, 12:47:18 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xguhkz,https://app.clickup.com/t/wdy2xguhkz,"Task","1.2 - Existing Products and Prior Related Work","Expand LaserLyte, Mantis BlackbeardX, and at least one more product. Compare what they do vs. PrecisionShot.",writing,1782237349364,"6/23/2026, 1:55:49 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xguhm1,https://app.clickup.com/t/wdy2xguhm1,"Task","1.4 - Project Objectives","Separate into Basic Objectives, Advanced Objectives, and Stretch Objectives. Make these measurable.",writing,1782237351366,"6/23/2026, 1:55:51 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xguhm0,https://app.clickup.com/t/wdy2xguhm0,"Task","1.3 - Project Goals","Separate into Basic Goals, Advanced Goals, and Stretch Goals.",writing,1782237350351,"6/23/2026, 1:55:50 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xguhky,https://app.clickup.com/t/wdy2xguhky,"Task","1.1 - Motivation and Background","Rewrite the motivation/background. Explain why laser training is useful, cheaper, safer, and more accessible than live-fire practice.",writing,1782237347625,"6/23/2026, 1:55:47 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xguhqa,https://app.clickup.com/t/wdy2xguhqa,"Task","1.6 - Design Requirements","Explain what the phototransistors, LEDs, microcontroller, battery, and wireless system each need to do for the system to work. Cover detection requirements, feedback speed, mode cycling, rechargeable power, and wireless app connectivity.",writing,1782237772414,"6/23/2026, 2:02:52 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 1: Project Description","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000289","Senior Design > Midterm Report > Chapter 1: Project Description","",""
wdy2xguhm3,https://app.clickup.com/t/wdy2xguhm3,"Task","2.1 - Overall System Specifications","Create system spec table and component spec table. Include accuracy, latency, battery life, wireless range, app update delay, voltage rails, etc.",approval,1782237354459,"6/23/2026, 1:55:54 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xguhqq,https://app.clickup.com/t/wdy2xguhqq,"Task","2.2 - Component Specifications","Phototransistors detect laser wavelength. MCU handles phototransistor and LED arrays plus modes/settings. Battery supplies sufficient power to the whole system.",approval,1782238544304,"6/23/2026, 2:15:44 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xguhqb,https://app.clickup.com/t/wdy2xguhqb,"Task","2.2 - Component Specifications","Detail component-level specs: phototransistor wavelength detection, microcontroller I/O handling for sensor and LED arrays, mode/settings processing, and battery capacity requirements for the full system.",approval,1782237789466,"6/23/2026, 2:03:09 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn11,https://app.clickup.com/t/wdy2xgvn11,"Task","Review 30 meter BLE range specification","Decide whether the 30 meter BLE range is realistic for the first prototype.\n\nDone when: The BLE range value is either kept with justification or revised.",done,1783270052064,"7/5/2026, 12:47:32 PM EDT",,"",,"",null,"","[]","[Teesitin]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn16,https://app.clickup.com/t/wdy2xgvn16,"Task","Add ambient light constraint paragraph","Done when: Chapter 2 includes a short environmental or lighting constraint discussion.\nAdd one paragraph about ambient light interference and faceplate/honeycomb isolation.",done,1783270058504,"7/5/2026, 12:47:38 PM EDT",,"",,"",null,"","[]","[Nick Koteff]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xguhm7,https://app.clickup.com/t/wdy2xguhm7,"Task","2.4 - The House of Quality","Clean up the current house of quality and fill in missing competitor research if possible.",Open,1782237360228,"6/23/2026, 1:56:00 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn0z,https://app.clickup.com/t/wdy2xgvn0z,"Task","Review 10 ms latency specification","Decide whether the 10 ms shot detection latency specification is realistic based on the sensor and MUX design.\n\nDone when: The latency value is either kept with justification or revised.",Open,1783270049875,"7/5/2026, 12:47:29 PM EDT",,"",,"",null,"","[]","[Anthony F]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn15,https://app.clickup.com/t/wdy2xgvn15,"Task","Add manufacturability constraint paragraph","Add one paragraph about PCB size, sensor routing, soldering, and assembly constraints.\n\nDone when: Chapter 2 includes a short manufacturability constraint discussion.",Open,1783270057327,"7/5/2026, 12:47:37 PM EDT",,"",,"",null,"","[]","[Anthony F]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xguhm4,https://app.clickup.com/t/wdy2xguhm4,"Task","2.3 - Demonstrable Specifications","List the specs that can actually be tested/demoed: shot detection, latency, battery life, app update delay, wireless range, voltage regulation.",Open,1782237356208,"6/23/2026, 1:55:56 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn0y,https://app.clickup.com/t/wdy2xgvn0y,"Task","Review 0.1 cm accuracy specification","Decide whether the 0.1 cm shot accuracy specification is realistic for the midterm prototype.\n\nDone when: The specification is either kept with justification or revised to a more realistic value.",Open,1783270048206,"7/5/2026, 12:47:28 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn13,https://app.clickup.com/t/wdy2xgvn13,"Task","Add wireless constraint paragraph","Add one paragraph about Bluetooth/FCC wireless considerations.\n\nDone when: Chapter 2 includes a short wireless design constraint discussion.",Open,1783270054770,"7/5/2026, 12:47:34 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn18,https://app.clickup.com/t/wdy2xgvn18,"Task","Check House of Quality caption","Make sure the House of Quality has a correct figure caption.\n\nDone when: The figure has a numbered caption and description.",Open,1783270062695,"7/5/2026, 12:47:42 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn10,https://app.clickup.com/t/wdy2xgvn10,"Task","Review 30 meter usage distance specification","Decide whether the 30 meter usage distance is realistic for the first prototype.\n\nDone when: The distance value is either kept with justification or revised.",Open,1783270051056,"7/5/2026, 12:47:31 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn12,https://app.clickup.com/t/wdy2xgvn12,"Task","Add laser safety constraint paragraph","Add one paragraph about laser safety considerations for a laser training target.\n\nDone when: Chapter 2 includes a short laser safety constraint discussion.",Open,1783270053854,"7/5/2026, 12:47:33 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn17,https://app.clickup.com/t/wdy2xgvn17,"Task","Check House of Quality readability","Export or zoom the House of Quality and confirm it is readable in the PDF.\n\nDone when: The House of Quality can be read without severe blurring.",Open,1783270060088,"7/5/2026, 12:47:40 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xgvn14,https://app.clickup.com/t/wdy2xgvn14,"Task","Add battery safety constraint paragraph","Add one paragraph about rechargeable battery or power bank safety.\n\nDone when: Chapter 2 includes a short power safety constraint discussion.",Open,1783270056065,"7/5/2026, 12:47:36 PM EDT",,"",,"",null,"","[]","[Anthony F]","[]",null,"Chapter 2: Engineering Specifications","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000290","Senior Design > Midterm Report > Chapter 2: Engineering Specifications","",""
wdy2xguhpb,https://app.clickup.com/t/wdy2xguhpb,"Task","6.2 - Component Cost Breakdown","Create BOM with part name, quantity, unit cost, total cost, vendor, status, and backup option if needed.",Open,1782237492823,"6/23/2026, 1:58:12 PM EDT",,"",,"",null,"","[]","[Nick Koteff]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xguhpa,https://app.clickup.com/t/wdy2xguhpa,"Task","6.1 - Budget Overview","Summarize total expected cost, budget limit, major cost areas, and current spending estimate.",Open,1782237492009,"6/23/2026, 1:58:12 PM EDT",,"",,"",null,"","[]","[Nick Koteff]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn30,https://app.clickup.com/t/wdy2xgvn30,"Task","Recalculate prototype total","Recalculate the estimated prototype total after cost table edits.\n\nDone when: The prototype total matches the table or is clearly marked approximate.",Open,1783270162498,"7/5/2026, 12:49:22 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn2y,https://app.clickup.com/t/wdy2xgvn2y,"Task","Update MUX budget quantity","Update the MUX quantity/cost based on the final sensor count and MUX math.\n\nDone when: MUX budget assumptions match Chapter 3.",Open,1783270158920,"7/5/2026, 12:49:18 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn2t,https://app.clickup.com/t/wdy2xgvn2t,"Task","Fix PCB cost row math","Review the PCB cost row and fix the unit cost and total mismatch.\n\nDone when: PCB quantity, unit cost, and total make sense.",Open,1783270148658,"7/5/2026, 12:49:08 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn2u,https://app.clickup.com/t/wdy2xgvn2u,"Task","Fix LCD display cost row math","Review the LCD display row and fix the unit cost and total mismatch.\n\nDone when: LCD quantity, unit cost, and total make sense.",Open,1783270149472,"7/5/2026, 12:49:09 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn2z,https://app.clickup.com/t/wdy2xgvn2z,"Task","Remove outdated power parts from budget","Remove or revise budget lines for charging modules, fuel gauges, or battery parts that no longer match the power bank design.\n\nDone when: Chapter 6 budget matches the commercial power bank architecture.",Open,1783270161096,"7/5/2026, 12:49:21 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn2v,https://app.clickup.com/t/wdy2xgvn2v,"Task","Fix rechargeable battery pack cost row math","Review the battery pack row and fix the unit cost and total mismatch.\n\nDone when: Battery quantity, unit cost, and total make sense.",Open,1783270150643,"7/5/2026, 12:49:10 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn2w,https://app.clickup.com/t/wdy2xgvn2w,"Task","Update phototransistor quantity in budget","Update the phototransistor quantity to match the selected final sensor count.\n\nDone when: Chapter 6 phototransistor quantity matches Chapter 3 and Chapter 5.",Open,1783270156251,"7/5/2026, 12:49:16 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn2x,https://app.clickup.com/t/wdy2xgvn2x,"Task","Update LED budget quantity","Update the LED feedback component quantity to match the selected LED design.\n\nDone when: LED cost assumptions match the hardware chapter.",Open,1783270157569,"7/5/2026, 12:49:17 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
wdy2xgvn31,https://app.clickup.com/t/wdy2xgvn31,"Task","Add preliminary estimate wording","Add wording that the budget is a preliminary working estimate.\n\nDone when: Chapter 6 makes clear that costs may change after testing.",Open,1783270164103,"7/5/2026, 12:49:24 PM EDT",,"",,"",null,"","[]","[Kenn Pickavance]","[]",null,"Chapter 6: Budget and Financing","[""Midterm Report""]","Senior Design","","","{}","[]","0", "",,NaN,,"1000490000000294","Senior Design > Midterm Report > Chapter 6: Budget and Financing","",""
